"id","batch_label","batch_quantity_mts","batch_crop","batch_product","product_origin","year","test_type","storage_type","moisture_maize_grain","Immaturegrains","Discolored_grains","Liveinfestation","total_aflatoxins_ug_kg_maize_grain","abnormal_odours_maize_grain","final_grade","test_date","organisation_id","nvcondition","season","tester","description","Other_colors","broken_kernels_percent_maize_grain","foreign_matter_percent_maize_grain","pest_damaged","rotten","condsample","sampledby","bags_sampled","districts","price","moisturechanges","romerid","totaldefective","url","theurl","expiration","production","batchnumber","batchnumberflour","linkedclient","linkedtones","labtested","sampleowne"
"1266","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"13",NULL,NULL,NULL,"4.3",NULL,"1","2021-09-24","133",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202109160038",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1267","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"13",NULL,NULL,NULL,"5.7",NULL,"1","2021-09-24","133",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL202109160037",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1268","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"13",NULL,NULL,NULL,"6",NULL,"1","2021-09-24","115",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202109160039",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1269","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"13",NULL,NULL,NULL,"5.2",NULL,"1","2021-09-24","115",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202109160040",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1270","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"13",NULL,NULL,NULL,"5",NULL,"1","2021-09-30","22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202109160043",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1271","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"13",NULL,NULL,NULL,"5.7",NULL,"1","2021-09-30","22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1272","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"13",NULL,NULL,NULL,"3.2",NULL,"1","2021-09-30","117",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202109160041",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1273","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"13",NULL,NULL,NULL,"2.9",NULL,"1","2021-09-30","117",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202109160042",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1274","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"12",NULL,NULL,NULL,"7.2",NULL,"1","2021-10-15","155",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202110160046",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1275","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"12",NULL,NULL,NULL,"8.8",NULL,"1","2021-11-11","119",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"Fl_202110160050",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1276","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"12",NULL,NULL,NULL,"5.5",NULL,"1","2021-11-11","47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202110160053",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1277","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"12",NULL,NULL,NULL,"10",NULL,"1","2021-11-11","146",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202110160052",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1278","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"12",NULL,NULL,NULL,"17.1",NULL,"4","2021-11-11","83",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202110160051",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1279","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"12",NULL,NULL,NULL,"13.5",NULL,"4","2021-11-11","148",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202110160050",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1280","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"12",NULL,NULL,NULL,"11.7",NULL,"4","2021-11-20","40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202110160056",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1281","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"12",NULL,NULL,NULL,"10.7",NULL,"4","2021-11-20","40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202110160057",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1282","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"12",NULL,NULL,NULL,"5.2",NULL,"1","2021-11-20","72",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202110160058",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"1283","label","9","Maize","Flour","Rwanda","2021",NULL,NULL,"12",NULL,NULL,NULL,"5.3",NULL,"1","2021-11-20","72",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Benjamin Byinshi",NULL,NULL,"0",NULL,"FL_202110160059",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
